Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets (Incerto),Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""0812975219""","=""9780812975215""",0,4.08,Random House Trade Paperbacks,Paperback,368,2005,2001,,2016/08/18,to-read,to-read (#113),to-read,,,,0,0
242472,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""1400063515""","=""9781400063512""",0,3.96,Random House ,Hardcover,480,2007,2007,,2016/08/18,to-read,to-read (#112),to-read,,,,0,0
18297218,Μην πας ποτέ στην Καζαμπλάνκα,Hugh Laurie,"Laurie, Hugh",Μαρία Αγγελίδου,"=""9608397405""","=""9789608397408""",0,3.67,Opera,Paperback,459,2010,1996,,2016/05/15,to-read,to-read (#111),to-read,,,,0,0
8483588,... και ύστερα ήρθες και μ' έλυσες,Κωστάκης Ανάν,"Ανάν, Κωστάκης",Kostakis Anan,"=""""","=""""",0,4.23,Βαβέλ ,Paperback,157,2005,2005,,2016/05/15,to-read,to-read (#110),to-read,,,,0,0
32626,"Books of Blood: Volumes One to Three (Books of Blood, #1-3)",Clive Barker,"Barker, Clive",,"=""0425165582""","=""9780425165584""",0,4.19,Berkley Books,Paperback,507,1998,1984,,2016/05/15,to-read,to-read (#109),to-read,,,,0,0
23249264,Funny Girl,Nick Hornby,"Hornby, Nick",,"=""0670922803""","=""9780670922802""",0,3.40,Viking,Hardcover,345,2014,2014,,2014/11/01,to-read,to-read (#77),to-read,,,,0,0
68380,"Dragonlance Chronicles (Dragonlance, #1-3)",Margaret Weis,"Weis, Margaret",Tracy Hickman,"=""0880386525""","=""9780880386524""",0,4.24,Wizards of the Coast,Paperback,1030,1988,1985,,2016/01/29,to-read,to-read (#108),to-read,,,,0,0
17563539,The Egg,Andy Weir,"Weir, Andy",,"=""""","=""""",0,4.22,Andy Weir / Galactanet,ebook,3,2009,2009,,2016/01/25,to-read,to-read (#107),to-read,,,,0,0
216363,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0679740678""","=""9780679740674""",0,3.60,Vintage,Paperback,259,1992,1962,,2015/12/23,to-read,to-read (#106),to-read,,,,0,0
15790837,"Let's Explore Diabetes with Owls: Essays, Etc.",David Sedaris,"Sedaris, David",,"=""0316154695""","=""9780316154697""",0,3.85,"Little, Brown and Company",Hardcover,275,2013,2013,,2015/12/04,to-read,to-read (#105),to-read,,,,0,0
634407,"Knots and Crosses (Inspector Rebus, #1)",Ian Rankin,"Rankin, Ian",,"=""0312956738""","=""9780312956738""",0,3.81,St Martins Pr,Paperback,228,1995,1987,,2015/12/01,to-read,to-read (#104),to-read,,,,0,0
22328,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""""","=""""",0,3.89,Ace Books,Mass Market Paperback,271,1984,1984,,2015/11/12,to-read,to-read (#103),to-read,,,,0,0
25228654,Can you feel me? (German Edition),Lewis Black,"Black, Lewis",,"=""3736885113""","=""9783736885110""",0,3.50,BookRix,Kindle Edition,24,2019,2015,,2015/11/05,to-read,to-read (#102),to-read,,,,0,0
13153693,Ghettoside: A True Story of Murder in America,Jill Leovy,"Leovy, Jill",,"=""0385529988""","=""9780385529983""",0,4.07,One World,Hardcover,366,2015,2015,,2015/11/04,to-read,to-read (#101),to-read,,,,0,0
25574782,Pretty Girls,Karin Slaughter,"Slaughter, Karin",,"=""0062430874""","=""9780062430878""",0,4.04,William Morrow,Paperback,432,2015,2015,,2015/11/04,to-read,to-read (#100),to-read,,,,0,0
24499258,Slade House,David Mitchell,"Mitchell, David",Mihnea Gafiţa,"=""0812998685""","=""9780812998689""",0,3.81,Random House,Hardcover,238,2015,2015,,2015/11/04,to-read,to-read (#99),to-read,,,,0,0
23398606,"Alice (The Chronicles of Alice, #1)",Christina Henry,"Henry, Christina",,"=""0425266796""","=""9780425266793""",0,3.84,Ace,Paperback,291,2015,2015,,2015/11/04,to-read,to-read (#98),to-read,,,,0,0
25379213,Marrow,Tarryn Fisher,"Fisher, Tarryn",,"=""""","=""""",0,3.96,,Kindle Edition,278,2015,2015,,2015/11/04,to-read,to-read (#97),to-read,,,,0,0
23573808,"Thicker Than Blood (Thicker Than Blood, #1)",Madeline Sheehan,"Sheehan, Madeline",Claire C. Riley,"=""1505972612""","=""9781505972610""",0,3.94,Createspace,Paperback,366,2015,2015,,2015/11/04,to-read,to-read (#96),to-read,,,,0,0
22926684,The Fangirl's Guide to the Galaxy: A Handbook for Girl Geeks,Sam Maggs,"Maggs, Sam",,"=""159474789X""","=""9781594747892""",0,3.68,Quirk Books,Hardcover,208,2015,2015,,2015/11/04,to-read,to-read (#95),to-read,,,,0,0
6620653,"Heartsick (Archie Sheridan & Gretchen Lowell, #1)",Chelsea Cain,"Cain, Chelsea",,"=""""","=""""",0,3.93,Minotaur Books,Kindle Edition,335,2007,2007,,2015/10/20,to-read,to-read (#94),to-read,,,,0,0
24044140,Press Start to Play: Stories,Daniel H. Wilson,"Wilson, Daniel H.","Ernest Cline, John Joseph Adams, Charles Yu, Hiroshi Sakurazaka, S.R. Mastrantone, Charlie Jane Anders, Holly Black, Seanan McGuire, Django Wexler, Nicole Feldringer, Chris Avellone, David Barr Kirtley, T. Coraghessan Boyle, Marc Laidlaw, Robin Wasserman, Micky Neilson, Cory Doctorow, Jessica Barber, Marguerite K. Bennett, Chris Kluwe, Rhianna Pratchett, Austin Grossman, Yoon Ha Lee, Ken Liu, Catherynne M. Valente, Andy Weir, Hugh Howey","=""1101873302""","=""9781101873304""",0,3.62,Vintage,Paperback,528,2015,2015,,2015/10/06,to-read,to-read (#93),to-read,,,,0,0
626874,Adiós muchachos,Daniel Chavarría,"Chavarría, Daniel",,"=""0307344665""","=""9780307344663""",0,3.36,Random House Mondadori,Paperback,192,2005,1994,,2015/06/20,to-read,to-read (#92),to-read,,,,0,0
87539,The Peloponnesian War,Donald Kagan,"Kagan, Donald",,"=""0142004375""","=""9780142004371""",0,4.13,Penguin Books,Paperback,511,2004,2003,,2015/06/11,to-read,to-read (#91),to-read,,,,0,0
18170693,Η φεγγαρόπετρα,Wilkie Collins,"Collins, Wilkie",Τάσος Δαρβέρης,"=""""","=""9780007014095""",0,3.91,Μέδουσα,Paperback,608,1991,1868,,2015/06/09,to-read,to-read (#90),to-read,,,,0,0
45107,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",,"=""""","=""""",0,4.18,Voyager,Mass Market Paperback,460,1996,1995,,2015/05/04,to-read,to-read (#89),to-read,,,,0,0
21449526,Assuming Names: A Con Artist's Masquerade,Tanya Thompson,"Thompson, Tanya",,"=""""","=""9781311789785""",0,3.66,Thompson Books,ebook,280,2014,2014,,2015/04/13,to-read,to-read (#88),to-read,,,,0,0
21787,The Princess Bride,William Goldman,"Goldman, William",,"=""0345418263""","=""9780345418265""",0,4.27,Ballantine Books,Paperback,429,2003,1973,,2015/04/13,to-read,to-read (#87),to-read,,,,0,0
29393,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,Michael Azerrad,"Azerrad, Michael",,"=""0316787531""","=""9780316787536""",0,4.22,Back Bay Books,Paperback,522,2002,2001,,2015/04/13,to-read,to-read (#86),to-read,,,,0,0
781662,The Mass Psychology of Fascism,Wilhelm Reich,"Reich, Wilhelm",Vincent R. Carfagno,"=""0374508844""","=""9780374508845""",0,4.05,"Farrar, Straus and Giroux",Paperback,395,1980,1933,,2015/04/13,to-read,to-read (#85),to-read,,,,0,0
1290891,A Dangerous Woman: The Graphic Biography of Emma Goldman,Sharon Rudahl,"Rudahl, Sharon","Alice Wexler, Paul M. Buhle","=""1595580646""","=""9781595580641""",0,3.78,The New Press,Paperback,115,2007,2007,,2015/04/13,to-read,to-read (#84),to-read,,,,0,0
126026,Dave Barry's Only Travel Guide You'll Ever Need,Dave Barry,"Barry, Dave",,"=""0345431138""","=""9780345431134""",0,3.78,Ballantine Books,Mass Market Paperback,192,1999,1991,,2015/04/13,to-read,to-read (#83),to-read,,,,0,0
2748,Microserfs,Douglas Coupland,"Coupland, Douglas",,"=""0060987049""","=""9780060987046""",0,3.89,Harper Perennial,Paperback,371,1995,1995,,2015/04/13,to-read,to-read (#82),to-read,,,,0,0
15818362,Into the Darkest Corner,Elizabeth Haynes,"Haynes, Elizabeth",,"=""0062197266""","=""9780062197269""",0,4.07,Harper,Paperback,450,2013,2007,,2015/03/02,to-read,to-read (#81),to-read,,,,0,0
238055,The Complete Guide to Asterix,Peter Kessler,"Kessler, Peter",,"=""0340653469""","=""9780340653463""",0,4.31,Distribooks Inc,Hardcover,105,1995,1997,,2015/03/02,to-read,to-read (#80),to-read,,,,0,0
2731276,The Story of Edgar Sawtelle,David Wroblewski,"Wroblewski, David",,"=""0061374229""","=""9780061374227""",0,3.65,Ecco,Hardcover,566,2008,2008,,2014/12/05,to-read,to-read (#79),to-read,,,,0,0
16631,Steppenwolf,Hermann Hesse,"Hesse, Hermann",Basil Creighton,"=""0140282580""","=""9780140282580""",0,4.13,Penguin,Paperback,256,1999,1927,,2014/11/19,to-read,to-read (#78),to-read,,,,0,0
20926278,Revival,Stephen         King,"King, Stephen",,"=""1476770387""","=""9781476770383""",0,3.80,Scribner,Hardcover,405,2014,2014,,2014/11/01,to-read,to-read (#76),to-read,,,,0,0
1818418,NippleJesus,Nick Hornby,"Hornby, Nick",,"=""3899405749""","=""9783899405743""",0,4.04,,,,,2000,,2014/10/19,to-read,to-read (#75),to-read,,,,0,0
55352,Brain Droppings,George Carlin,"Carlin, George",,"=""0786891122""","=""9780786891122""",0,4.07,Hachette Books,Paperback,272,1998,1997,,2014/07/12,to-read,to-read (#74),to-read,,,,0,0
106139,The Man Who Knew Infinity: A Life of the Genius Ramanujan,Robert Kanigel,"Kanigel, Robert",,"=""0349104522""","=""9780349104522""",0,4.02,Abacus,Paperback,438,1992,1991,,2014/07/04,to-read,to-read (#72),to-read,,,,0,0
6150,"Cry, the Beloved Country",Alan Paton,"Paton, Alan",,"=""074326195X""","=""9780743261951""",0,3.92,Scribner,Hardcover,316,2003,1948,,2014/06/06,to-read,to-read (#71),to-read,,,,0,0
5535255,I Furiosi - Die Wütenden,Nanni Balestrini,"Balestrini, Nanni",,"=""3894080884""","=""9783894080884""",0,3.99,ID Verlag,Mass Market Paperback,141,2001,1994,,2014/04/03,to-read,to-read (#70),to-read,,,,0,0
11058400,"Jo Nesbø Collection: The Redbreast, The Snowman, The Devil's Star",Jo Nesbø,"Nesbø, Jo",,"=""178048237X""","=""9781780482378""",0,4.37,Zatpix,Paperback,,2011,2010,,2014/03/28,to-read,to-read (#69),to-read,,,,0,0
6891433,"Panserhjerte (Harry Hole, #8)",Jo Nesbø,"Nesbø, Jo",,"=""8203195512""","=""9788203195518""",0,4.10,H. Aschehoug & Co. (W. Nygaard),Hardcover,517,2009,2009,,2014/03/28,to-read,to-read (#68),to-read,,,,0,0
1393633,Dune 2,Frank Herbert,"Herbert, Frank",,"=""226617326X""","=""9782266173261""",0,4.35,Pocket,Mass Market Paperback,572,2007,1965,,2014/03/18,to-read,to-read (#68),to-read,,,,0,0
17571466,The Troop,Nick Cutter,"Cutter, Nick",,"=""1476717710""","=""9781476717715""",0,3.84,Gallery Books,Hardcover,407,2014,2014,,2014/03/04,to-read,to-read (#67),to-read,,,,0,0
15518,Anthonology,Piers Anthony,"Anthony, Piers",,"=""0812531140""","=""9780812531145""",0,3.66,Tom Doherty Assoc Llc,Paperback,384,1986,1985,,2014/03/04,to-read,to-read (#66),to-read,,,,0,0
394535,"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",0,4.16,Vintage Books,Paperback,351,2010,1985,,2014/03/04,to-read,to-read (#65),to-read,,,,0,0
50275,Last Exit to Brooklyn,Hubert Selby Jr.,"Jr., Hubert Selby",Gilbert Sorrentino,"=""0747549923""","=""9780747549925""",0,3.92,Marion Boyars,Paperback,290,2000,1964,,2014/03/04,to-read,to-read (#64),to-read,,,,0,0
477801,Let's Go Play at the Adams',Mendal W. Johnson,"Johnson, Mendal W.",,"=""0553141392""","=""9780553141399""",0,3.42,Bantam Books,Paperback,282,1980,1974,,2014/03/04,to-read,to-read (#63),to-read,,,,0,0
108052,"Books of Blood, Volume Three (Books of Blood, #3)",Clive Barker,"Barker, Clive",,"=""""","=""""",0,4.15,Berkley Books,Mass Market Paperback,258,1986,1984,,2014/03/04,to-read,to-read (#62),to-read,,,,0,0
291950,"Books of Blood, Volume Two (Books of Blood, #2)",Clive Barker,"Barker, Clive",,"=""""","=""""",0,4.08,Berkley Books,Mass Market Paperback,193,1986,1984,,2014/03/04,to-read,to-read (#61),to-read,,,,0,0
24800,House of Leaves,Mark Z. Danielewski,"Danielewski, Mark Z.",,"=""""","=""""",0,4.09,Random House,Paperback,710,2000,2000,,2014/03/04,to-read,to-read (#60),to-read,,,,0,0
10583,Pet Sematary,Stephen         King,"King, Stephen",,"=""1416524347""","=""9781416524342""",0,4.07,Pocket,Paperback,576,2005,1983,,2014/03/04,to-read,to-read (#59),to-read,,,,0,0
89717,The Haunting of Hill House,Shirley Jackson,"Jackson, Shirley",,"=""0143039989""","=""9780143039983""",0,3.82,Penguin Classics,Paperback,182,2006,1959,,2014/03/04,to-read,to-read (#58),to-read,,,,0,0
22289,"Fugitives and Refugees: A Walk in Portland, Oregon",Chuck Palahniuk,"Palahniuk, Chuck",,"=""1400047838""","=""9781400047833""",0,3.51,Crown Journeys/Crown Publishers/Crown Publishing Group/Random House,Hardcover,176,2003,2003,,2014/02/27,to-read,to-read (#57),to-read,,,,0,0
133974,The Pillowman,Martin McDonagh,"McDonagh, Martin",,"=""0571220320""","=""9780571220328""",0,4.29,Faber & Faber,Paperback,104,2004,2003,,2013/12/30,to-read,to-read (#56),to-read,,,,0,0
3186031,The Evolution of a Cro-magnon,John  Joseph,"Joseph, John",,"=""0980065704""","=""9780980065701""",0,4.26,Punkhouse Pub Co,Paperback,428,2007,2007,,2013/11/26,to-read,to-read (#55),to-read,,,,0,0
16039482,A Pretty Mouth,Molly Tanzer,"Tanzer, Molly",,"=""1621050505""","=""9781621050506""",0,3.97,Lazy Fascist,Paperback,227,2012,2012,,2013/11/22,to-read,to-read (#54),to-read,,,,0,0
10112885,Night Film,Marisha Pessl,"Pessl, Marisha",,"=""140006788X""","=""9781400067886""",0,3.78,Random House,Hardcover,598,2013,2013,,2013/11/22,to-read,to-read (#53),to-read,,,,0,0
9260507,5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides,Matthew Inman,"Inman, Matthew",,"=""1449401163""","=""9781449401160""",0,4.04,FisicalBook,Paperback,160,2011,2010,,2013/11/18,to-read,to-read (#52),to-read,,,,0,0
15797722,"Deeply Odd (Odd Thomas, #6)",Dean Koontz,"Koontz, Dean",,"=""0553807730""","=""9780553807738""",0,4.08,Bantam,Hardcover,335,2013,2013,,2013/11/05,to-read,to-read (#50),to-read,,,,0,0
6645585,Red Sox Rule: Terry Francona and Boston's Rise to Dominance,Michael Holley,"Holley, Michael",,"=""0061458554""","=""9780061458552""",0,3.76,It Books,Paperback,240,2009,2008,,2013/10/23,to-read,to-read (#48),to-read,,,,0,0
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",0,4.15,Knopf,Paperback,607,1997,1994,,2013/10/14,to-read,to-read (#47),to-read,,,,0,0
63032,2666,Roberto Bolaño,"Bolaño, Roberto",,"=""843396867X""","=""9788433968678""",0,4.21,Anagrama,Paperback,1128,2004,2004,,2013/08/23,to-read,to-read (#46),to-read,,,,0,0
10617,The Bachman Books,Richard Bachman,"Bachman, Richard",Stephen         King,"=""0452277752""","=""9780452277755""",0,4.14,Plume,Paperback,704,1996,1986,,2013/08/23,to-read,to-read (#45),to-read,,,,0,0
567678,The Wasp Factory,Iain Banks,"Banks, Iain",,"=""0684853159""","=""9780684853154""",0,3.77,Simon & Schuster (NYC),Paperback,184,1998,1984,,2013/08/23,to-read,to-read (#44),to-read,,,,0,0
11446,"Will You Please Be Quiet, Please?",Raymond Carver,"Carver, Raymond",,"=""0099449897""","=""9780099449898""",0,4.20,Vintage Random House ,Paperback,181,2003,1976,,2013/07/16,to-read,to-read (#43),to-read,,,,0,0
11442,"Fires: Essays, Poems, Stories",Raymond Carver,"Carver, Raymond",,"=""0679722394""","=""9780679722397""",0,4.14,Knopf Doubleday Publishing Group,Paperback,208,1989,1977,,2013/07/16,to-read,to-read (#42),to-read,,,,0,0
180995,Plato and a Platypus Walk Into a Bar: Understanding Philosophy Through Jokes,Thomas Cathcart,"Cathcart, Thomas",Daniel Klein,"=""""","=""""",0,3.76,Harry N. Abrams,Hardcover,200,2007,2006,,2013/07/13,to-read,to-read (#41),to-read,,,,0,0
6759,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""""","=""""",0,4.25,Back Bay Books,Paperback,1088,2005,1996,,2013/07/12,to-read,to-read (#40),to-read,,,,0,0
2767,A People’s History of the United States: 1492 - Present,Howard Zinn,"Zinn, Howard",,"=""0060838655""","=""9780060838652""",0,4.08,Harper Perennial,Paperback,729,1995,1980,,2013/07/12,to-read,to-read (#39),to-read,,,,0,0
774198,"The Age of Empire, 1875–1914",Eric J. Hobsbawm,"Hobsbawm, Eric J.",,"=""0679721754""","=""9780679721758""",0,4.25,Vintage Books,Paperback,405,1989,1987,,2013/07/12,to-read,to-read (#38),to-read,,,,0,0
10566,Lisey's Story,Stephen         King,"King, Stephen",,"=""0743289412""","=""9780743289412""",0,3.70,Scribner,Hardcover,513,2006,2006,,2013/07/12,to-read,to-read (#37),to-read,,,,0,0
162898,A Connecticut Yankee in King Arthur's Court,Mark Twain,"Twain, Mark",,"=""""","=""""",0,3.77,Simon & Schuster,Paperback,480,2007,1889,,2013/07/07,to-read,to-read (#36),to-read,,,,0,0
310612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",Walker Percy,"=""0802130208""","=""9780802130204""",0,3.89,Grove Weidenfeld,Paperback,394,1994,1980,,2013/07/07,to-read,to-read (#35),to-read,,,,0,0
10956,The Virgin Suicides,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0747560595""","=""9780747560593""",0,3.79,Bloomsbury Pub Ltd,Paperback,250,2002,1993,,2013/07/07,to-read,to-read (#34),to-read,,,,0,0
133518,The Things They Carried,Tim O'Brien,"O'Brien, Tim",,"=""0767902890""","=""9780767902892""",0,4.14,Broadway,Paperback,246,1998,1990,,2013/07/07,to-read,to-read (#33),to-read,,,,0,0
34993,"The Sum of All Fears (Jack Ryan, #6)",Tom Clancy,"Clancy, Tom",,"=""0425184226""","=""9780425184226""",0,4.07,Berkley,Mass Market Paperback,914,2002,1991,,2013/07/07,to-read,to-read (#32),to-read,,,,0,0
32669,"Clear and Present Danger (Jack Ryan, #5; Jack Ryan Universe, #6)",Tom Clancy,"Clancy, Tom",,"=""0425144372""","=""9780425144374""",0,4.14,Berkley Books,Mass Market Paperback,688,1994,1989,,2013/07/07,to-read,to-read (#31),to-read,,,,0,0
46170,For Whom the Bell Tolls,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",0,3.98,Scribner,Paperback,471,1995,1940,,2013/07/07,to-read,to-read (#30),to-read,,,,0,0
10799,A Farewell to Arms,Ernest Hemingway,"Hemingway, Ernest",,"=""0099910101""","=""9780099910107""",0,3.82,Arrow Books,Paperback,293,2004,1929,,2013/07/07,to-read,to-read (#29),to-read,,,,0,0
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",0,3.80,Scribner,Hardcover,96,1996,1952,,2013/07/07,to-read,to-read (#28),to-read,,,,0,0
65948,From the Corner of His Eye,Dean Koontz,"Koontz, Dean",,"=""0553582747""","=""9780553582741""",0,4.07,Random House Inc,Mass Market Paperback,746,2001,2000,,2013/06/27,to-read,to-read (#27),to-read,,,,0,0
57913,The Illuminatus! Trilogy,Robert Shea,"Shea, Robert",Robert Anton Wilson,"=""0440539811""","=""9780440539810""",0,4.01,Dell,Paperback,805,1983,1983,,2013/06/23,to-read,to-read (#26),to-read,,,,0,0
32430,The Bad Place,Dean Koontz,"Koontz, Dean",,"=""0425195481""","=""9780425195482""",0,3.94,Berkley,Mass Market Paperback,417,2004,1990,,2013/06/21,to-read,to-read (#25),to-read,,,,0,0
11836958,"The One You Love (Emma Holden Suspense Mystery, #1)",Paul Pilkington,"Pilkington, Paul",,"=""""","=""9781458122377""",0,3.47,,ebook,298,2011,2011,,2013/06/18,to-read,to-read (#24),to-read,,,,0,0
8213686,Floating Staircase,Ronald Malfi,"Malfi, Ronald",,"=""0843964243""","=""9780843964240""",0,3.76,Leisure Books,Paperback,448,2010,2010,,2013/06/18,to-read,to-read (#23),to-read,,,,0,0
8495956,"Power Down (Dewey Andreas, #1)",Ben Coes,"Coes, Ben",,"=""0312580746""","=""9780312580742""",0,4.19,St. Martin's Press,Hardcover,449,2010,2010,,2013/06/06,to-read,to-read (#22),to-read,,,,0,0
17835351,Nikola Tesla: Imagination and the Man That Invented the 20th Century,Sean Patrick,"Patrick, Sean",,"=""""","=""""",0,3.88,Oculus Publishers,Kindle Edition,47,2013,2013,,2013/05/25,to-read,to-read (#21),to-read,,,,0,0
1133283,"Straight Edge: Hardcore Punk, Clean Living Youth, and Social Change",Ross Haenfler,"Haenfler, Ross",,"=""0813538521""","=""9780813538525""",0,3.68,Rutgers University Press,Paperback,264,2006,2006,,2013/05/05,to-read,to-read (#20),to-read,,,,0,0
1974805,El camino de las lágrimas,Bucay Jorge,"Jorge, Bucay",,"=""9875662003""","=""9789875662001""",0,4.10,DEBOLSILLO,Paperback,256,2014,2001,,2013/04/24,to-read,to-read (#19),to-read,,,,0,0
4637750,Ensaio sobre a Lucidez,José Saramago,"Saramago, José",,"=""9722116088""","=""9789722116084""",0,3.85,Editorial Caminho,Paperback,329,2004,2004,,2013/04/24,to-read,to-read (#18),to-read,,,,0,0
3018539,Death with Interruptions,José Saramago,"Saramago, José",Margaret Jull Costa,"=""0151012741""","=""9780151012749""",0,4.00,Houghton Mifflin Harcourt,Hardcover,238,2008,2005,,2013/04/24,to-read,to-read (#17),to-read,,,,0,0
11166890,77 Shadow Street,Dean R. Koontz,"Koontz, Dean R.",,"=""0553807714""","=""9780553807714""",0,3.37,Bantam Books,Hardcover,698,2012,2011,,2013/04/19,to-read,to-read (#16),to-read,,,,0,0
2983562,Your Heart Belongs to Me,Dean Koontz,"Koontz, Dean",,"=""0553807137""","=""9780553807134""",0,3.39,Bantam,Hardcover,337,2008,2008,,2013/04/19,to-read,to-read (#15),to-read,,,,0,0
6690798,"The Passage (The Passage, #1)",Justin Cronin,"Cronin, Justin",,"=""0345504968""","=""9780345504968""",0,4.05,Ballantine Books,Hardcover,784,2010,2010,,2013/04/12,to-read,to-read (#14),to-read,,,,0,0
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",0,4.02,Crown,Hardcover,342,2006,2006,,2013/04/12,to-read,to-read (#13),to-read,,,,0,0
139389,Deathtrap: A Thriller in Two Acts,Ira Levin,"Levin, Ira",,"=""0822202948""","=""9780822202943""",0,4.02,Dramatist's Play Service,Paperback,80,1978,1978,,2013/04/10,to-read,to-read (#12),to-read,,,,0,0
139390,This Perfect Day,Ira Levin,"Levin, Ira",,"=""0553290029""","=""9780553290028""",0,3.99,Bantam,Mass Market Paperback,368,1991,1970,,2013/04/10,to-read,to-read (#11),to-read,,,,0,0
99894,The Boys from Brazil,Ira Levin,"Levin, Ira",,"=""0394402677""","=""9780394402673""",0,4.06,Random House ,Hardcover,312,1976,1976,,2013/04/10,to-read,to-read (#10),to-read,,,,0,0
25491,Escape from Freedom,Erich Fromm,"Fromm, Erich",,"=""0805031499""","=""9780805031492""",0,4.26,Holt Paperbacks,Paperback,301,1994,1941,,2013/04/09,to-read,to-read (#9),to-read,,,,0,0
761023,"Books of Blood: Volume One (Books of Blood, #1)",Clive Barker,"Barker, Clive",,"=""0425083896""","=""9780425083895""",0,4.04,Berkley Books,Mass Market Paperback,210,1986,1984,,2013/04/03,to-read,to-read (#8),to-read,,,,0,0
381842,How Nonviolence Protects the State,Peter Gelderloos,"Gelderloos, Peter",,"=""0896087727""","=""9780896087729""",0,4.01,South End Press,Paperback,182,2007,2007,,2013/04/03,to-read,to-read (#7),to-read,,,,0,0
6732019,Rework,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0307463745""","=""9780307463746""",0,3.98,Crown Currency,Hardcover,279,2010,2010,,2013/03/22,to-read,to-read (#6),to-read,,,,0,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",0,3.80,Back Bay Books,Paperback,277,2001,1951,,2013/03/01,to-read,to-read (#5),to-read,,,,0,0
17165139,Summer of '49: The Yankees and the Red Sox in Postwar America,David Halberstam,"Halberstam, David",,"=""1453288902""","=""9781453288900""",0,4.11,Open Road Media,ebook,384,2012,1989,,2013/02/19,to-read,to-read (#4),to-read,,,,0,0
415504,Banned in D C: Photos and Anecdotes from the DC Punk Underground,Cynthia Connolly,"Connolly, Cynthia","Leslie Clague, Sharon Cheslow","=""0962094404""","=""9780962094408""",0,4.25,Sun Dog Propaganda,Paperback,176,1988,1988,,2012/10/20,to-read,to-read (#3),to-read,,,,0,0
88269,Get in the Van: On the Road With Black Flag,Henry Rollins,"Rollins, Henry",,"=""1880985764""","=""9781880985762""",0,4.10,2.13.61,Paperback,303,2004,1994,,2012/10/20,to-read,to-read (#2),to-read,,,,0,0
9294849,Soccer vs. the State: Tackling Football and Radical Politics,Gabriel Kuhn,"Kuhn, Gabriel",,"=""1604860537""","=""9781604860535""",0,3.72,PM Press,Paperback,240,2011,2011,,2012/10/20,to-read,to-read (#1),to-read,,,,0,0
